Model,FPR,TPR,AUC
LightGBM V2,0.0015388824293823952,0.03232876712328767,0.8404323189982257
LightGBM V2,0.0015559811230421996,0.03232876712328767,0.8404323189982257
LightGBM V2,0.0015559811230421996,0.032511415525114155,0.8404323189982257
LightGBM V2,0.0015901785103618084,0.032511415525114155,0.8404323189982257
LightGBM V2,0.0015901785103618084,0.03269406392694064,0.8404323189982257
LightGBM V2,0.0016072772040216128,0.03269406392694064,0.8404323189982257
LightGBM V2,0.0016072772040216128,0.03324200913242009,0.8404323189982257
LightGBM V2,0.0016243758976814172,0.03324200913242009,0.8404323189982257
LightGBM V2,0.0016243758976814172,0.033424657534246574,0.8404323189982257
LightGBM V2,0.001658573285001026,0.033424657534246574,0.8404323189982257
LightGBM V2,0.001658573285001026,0.033789954337899546,0.8404323189982257
LightGBM V2,0.0016756719786608302,0.033789954337899546,0.8404323189982257
LightGBM V2,0.0016756719786608302,0.03415525114155251,0.8404323189982257
LightGBM V2,0.0016927706723206346,0.03415525114155251,0.8404323189982257
LightGBM V2,0.0016927706723206346,0.03433789954337899,0.8404323189982257
LightGBM V2,0.001709869365980439,0.03433789954337899,0.8404323189982257
LightGBM V2,0.001709869365980439,0.03525114155251142,0.8404323189982257
LightGBM V2,0.0017269680596402434,0.03525114155251142,0.8404323189982257
LightGBM V2,0.0017269680596402434,0.03561643835616438,0.8404323189982257
LightGBM V2,0.0017440667533000478,0.03561643835616438,0.8404323189982257
LightGBM V2,0.0017440667533000478,0.03616438356164384,0.8404323189982257
LightGBM V2,0.0017611654469598522,0.03616438356164384,0.8404323189982257
LightGBM V2,0.0017611654469598522,0.03671232876712329,0.8404323189982257
LightGBM V2,0.001795362834279461,0.03671232876712329,0.8404323189982257
LightGBM V2,0.001795362834279461,0.03689497716894977,0.8404323189982257
LightGBM V2,0.0018124615279392655,0.03689497716894977,0.8404323189982257
LightGBM V2,0.0018124615279392655,0.037077625570776256,0.8404323189982257
LightGBM V2,0.0018295602215990699,0.037077625570776256,0.8404323189982257
LightGBM V2,0.0018295602215990699,0.03726027397260274,0.8404323189982257
LightGBM V2,0.0018637576089186787,0.03726027397260274,0.8404323189982257
LightGBM V2,0.0018637576089186787,0.03762557077625571,0.8404323189982257
LightGBM V2,0.001880856302578483,0.03762557077625571,0.8404323189982257
LightGBM V2,0.001880856302578483,0.03780821917808219,0.8404323189982257
LightGBM V2,0.0018979549962382875,0.03780821917808219,0.8404323189982257
LightGBM V2,0.0018979549962382875,0.037990867579908674,0.8404323189982257
LightGBM V2,0.001932152383557896,0.037990867579908674,0.8404323189982257
LightGBM V2,0.001932152383557896,0.03853881278538813,0.8404323189982257
LightGBM V2,0.001966349770877505,0.03853881278538813,0.8404323189982257
LightGBM V2,0.001966349770877505,0.03945205479452055,0.8404323189982257
LightGBM V2,0.0020347445455167227,0.03945205479452055,0.8404323189982257
LightGBM V2,0.0020347445455167227,0.040365296803652966,0.8404323189982257
LightGBM V2,0.00210313932015594,0.040365296803652966,0.8404323189982257
LightGBM V2,0.00210313932015594,0.04073059360730594,0.8404323189982257
LightGBM V2,0.0021202380138157445,0.04073059360730594,0.8404323189982257
LightGBM V2,0.0021202380138157445,0.0410958904109589,0.8404323189982257
LightGBM V2,0.0021373367074755487,0.0410958904109589,0.8404323189982257
LightGBM V2,0.0021373367074755487,0.04182648401826484,0.8404323189982257
LightGBM V2,0.0021544354011353533,0.04182648401826484,0.8404323189982257
LightGBM V2,0.0021544354011353533,0.04237442922374429,0.8404323189982257
LightGBM V2,0.0021715340947951575,0.04237442922374429,0.8404323189982257
LightGBM V2,0.0021715340947951575,0.042739726027397264,0.8404323189982257
LightGBM V2,0.002188632788454962,0.042739726027397264,0.8404323189982257
LightGBM V2,0.002188632788454962,0.04328767123287671,0.8404323189982257
LightGBM V2,0.0022057314821147663,0.04328767123287671,0.8404323189982257
LightGBM V2,0.0022057314821147663,0.04401826484018265,0.8404323189982257
LightGBM V2,0.0022570275630941798,0.04401826484018265,0.8404323189982257
LightGBM V2,0.0022570275630941798,0.04420091324200913,0.8404323189982257
LightGBM V2,0.002274126256753984,0.04420091324200913,0.8404323189982257
LightGBM V2,0.002274126256753984,0.04474885844748858,0.8404323189982257
LightGBM V2,0.0022912249504137886,0.04474885844748858,0.8404323189982257
LightGBM V2,0.0022912249504137886,0.045114155251141555,0.8404323189982257
LightGBM V2,0.0023425210313932016,0.045114155251141555,0.8404323189982257
LightGBM V2,0.0023425210313932016,0.04529680365296804,0.8404323189982257
LightGBM V2,0.0023767184187128104,0.04529680365296804,0.8404323189982257
