Model,FPR,TPR,AUC
Best Model (Stacking),0.038027494699404966,0.2951598173515982,0.8396951170190871
Best Model (Stacking),0.0381642842486834,0.2951598173515982,0.8396951170190871
Best Model (Stacking),0.0381642842486834,0.29534246575342465,0.8396951170190871
Best Model (Stacking),0.03821558032966282,0.29534246575342465,0.8396951170190871
Best Model (Stacking),0.03821558032966282,0.29570776255707765,0.8396951170190871
Best Model (Stacking),0.03823267902332262,0.29570776255707765,0.8396951170190871
Best Model (Stacking),0.03823267902332262,0.2960730593607306,0.8396951170190871
Best Model (Stacking),0.038301073797961833,0.2960730593607306,0.8396951170190871
Best Model (Stacking),0.038301073797961833,0.29625570776255705,0.8396951170190871
Best Model (Stacking),0.038420764653580464,0.29625570776255705,0.8396951170190871
Best Model (Stacking),0.038420764653580464,0.29662100456621004,0.8396951170190871
Best Model (Stacking),0.03850625812187949,0.29662100456621004,0.8396951170190871
Best Model (Stacking),0.03850625812187949,0.29698630136986304,0.8396951170190871
Best Model (Stacking),0.038540455509199094,0.29698630136986304,0.8396951170190871
Best Model (Stacking),0.038540455509199094,0.2971689497716895,0.8396951170190871
Best Model (Stacking),0.03864304767115792,0.2971689497716895,0.8396951170190871
Best Model (Stacking),0.03864304767115792,0.297351598173516,0.8396951170190871
Best Model (Stacking),0.03866014636481773,0.297351598173516,0.8396951170190871
Best Model (Stacking),0.03866014636481773,0.29753424657534244,0.8396951170190871
Best Model (Stacking),0.03871144244579714,0.29753424657534244,0.8396951170190871
Best Model (Stacking),0.03871144244579714,0.29771689497716897,0.8396951170190871
Best Model (Stacking),0.038728541139456944,0.29771689497716897,0.8396951170190871
Best Model (Stacking),0.038728541139456944,0.2980821917808219,0.8396951170190871
Best Model (Stacking),0.03877983722043636,0.2980821917808219,0.8396951170190871
Best Model (Stacking),0.03877983722043636,0.2984474885844749,0.8396951170190871
Best Model (Stacking),0.03886533068873538,0.2984474885844749,0.8396951170190871
Best Model (Stacking),0.03886533068873538,0.29863013698630136,0.8396951170190871
Best Model (Stacking),0.03888242938239519,0.29863013698630136,0.8396951170190871
Best Model (Stacking),0.03888242938239519,0.29881278538812783,0.8396951170190871
Best Model (Stacking),0.03889952807605499,0.29881278538812783,0.8396951170190871
Best Model (Stacking),0.03889952807605499,0.29899543378995436,0.8396951170190871
Best Model (Stacking),0.0389508241570344,0.29899543378995436,0.8396951170190871
Best Model (Stacking),0.0389508241570344,0.2993607305936073,0.8396951170190871
Best Model (Stacking),0.03898502154435401,0.2993607305936073,0.8396951170190871
Best Model (Stacking),0.03898502154435401,0.2997260273972603,0.8396951170190871
Best Model (Stacking),0.039036317625333425,0.2997260273972603,0.8396951170190871
Best Model (Stacking),0.039036317625333425,0.3000913242009132,0.8396951170190871
Best Model (Stacking),0.03905341631899323,0.3000913242009132,0.8396951170190871
Best Model (Stacking),0.03905341631899323,0.30027397260273975,0.8396951170190871
Best Model (Stacking),0.039087613706312835,0.30027397260273975,0.8396951170190871
Best Model (Stacking),0.039087613706312835,0.3004566210045662,0.8396951170190871
Best Model (Stacking),0.03912181109363245,0.3004566210045662,0.8396951170190871
Best Model (Stacking),0.03912181109363245,0.3010045662100457,0.8396951170190871
Best Model (Stacking),0.03917310717461186,0.3010045662100457,0.8396951170190871
Best Model (Stacking),0.03917310717461186,0.30118721461187214,0.8396951170190871
Best Model (Stacking),0.039224403255591275,0.30118721461187214,0.8396951170190871
Best Model (Stacking),0.039224403255591275,0.3013698630136986,0.8396951170190871
Best Model (Stacking),0.03930989672389029,0.3013698630136986,0.8396951170190871
Best Model (Stacking),0.03930989672389029,0.30210045662100454,0.8396951170190871
Best Model (Stacking),0.03944668627316873,0.30210045662100454,0.8396951170190871
Best Model (Stacking),0.03944668627316873,0.30228310502283107,0.8396951170190871
Best Model (Stacking),0.039515081047807946,0.30228310502283107,0.8396951170190871
Best Model (Stacking),0.039515081047807946,0.302648401826484,0.8396951170190871
Best Model (Stacking),0.03953217974146775,0.302648401826484,0.8396951170190871
Best Model (Stacking),0.03953217974146775,0.3028310502283105,0.8396951170190871
Best Model (Stacking),0.03960057451610697,0.3028310502283105,0.8396951170190871
Best Model (Stacking),0.03960057451610697,0.303013698630137,0.8396951170190871
Best Model (Stacking),0.039634771903426576,0.303013698630137,0.8396951170190871
Best Model (Stacking),0.039634771903426576,0.30319634703196346,0.8396951170190871
Best Model (Stacking),0.0397202653717256,0.30319634703196346,0.8396951170190871
Best Model (Stacking),0.0397202653717256,0.30337899543378993,0.8396951170190871
Best Model (Stacking),0.0397373640653854,0.30337899543378993,0.8396951170190871
Best Model (Stacking),0.0397373640653854,0.30356164383561646,0.8396951170190871
Best Model (Stacking),0.039754462759045206,0.30356164383561646,0.8396951170190871
Best Model (Stacking),0.039754462759045206,0.3041095890410959,0.8396951170190871
Best Model (Stacking),0.03978866014636482,0.3041095890410959,0.8396951170190871
Best Model (Stacking),0.03978866014636482,0.3042922374429224,0.8396951170190871
Best Model (Stacking),0.03987415361466384,0.3042922374429224,0.8396951170190871
Best Model (Stacking),0.03987415361466384,0.30447488584474885,0.8396951170190871
Best Model (Stacking),0.03997674577662266,0.30447488584474885,0.8396951170190871
Best Model (Stacking),0.03997674577662266,0.3046575342465753,0.8396951170190871
Best Model (Stacking),0.03999384447028247,0.3046575342465753,0.8396951170190871
Best Model (Stacking),0.03999384447028247,0.30484018264840185,0.8396951170190871
Best Model (Stacking),0.04004514055126188,0.30484018264840185,0.8396951170190871
Best Model (Stacking),0.04004514055126188,0.3050228310502283,0.8396951170190871
Best Model (Stacking),0.040113535325901103,0.3050228310502283,0.8396951170190871
Best Model (Stacking),0.040113535325901103,0.3052054794520548,0.8396951170190871
Best Model (Stacking),0.04016483140688051,0.3052054794520548,0.8396951170190871
Best Model (Stacking),0.04016483140688051,0.30538812785388125,0.8396951170190871
Best Model (Stacking),0.04019902879420012,0.30538812785388125,0.8396951170190871
Best Model (Stacking),0.04019902879420012,0.3055707762557078,0.8396951170190871
Best Model (Stacking),0.04021612748785993,0.3055707762557078,0.8396951170190871
Best Model (Stacking),0.04021612748785993,0.30575342465753425,0.8396951170190871
Best Model (Stacking),0.040233226181519734,0.30575342465753425,0.8396951170190871
Best Model (Stacking),0.040233226181519734,0.30611872146118724,0.8396951170190871
Best Model (Stacking),0.04030162095615895,0.30611872146118724,0.8396951170190871
Best Model (Stacking),0.04030162095615895,0.3063013698630137,0.8396951170190871
Best Model (Stacking),0.04033581834347856,0.3063013698630137,0.8396951170190871
Best Model (Stacking),0.04033581834347856,0.30684931506849317,0.8396951170190871
Best Model (Stacking),0.040404213118117774,0.30684931506849317,0.8396951170190871
Best Model (Stacking),0.040404213118117774,0.3072146118721461,0.8396951170190871
Best Model (Stacking),0.04045550919909719,0.3072146118721461,0.8396951170190871
Best Model (Stacking),0.04045550919909719,0.3075799086757991,0.8396951170190871
Best Model (Stacking),0.0404897065864168,0.3075799086757991,0.8396951170190871
Best Model (Stacking),0.0404897065864168,0.30812785388127856,0.8396951170190871
Best Model (Stacking),0.0405068052800766,0.30812785388127856,0.8396951170190871
Best Model (Stacking),0.0405068052800766,0.308310502283105,0.8396951170190871
Best Model (Stacking),0.040592298748375624,0.308310502283105,0.8396951170190871
Best Model (Stacking),0.040592298748375624,0.3088584474885845,0.8396951170190871
Best Model (Stacking),0.040643594829355034,0.3088584474885845,0.8396951170190871
Best Model (Stacking),0.040643594829355034,0.30904109589041096,0.8396951170190871
Best Model (Stacking),0.04069489091033445,0.30904109589041096,0.8396951170190871
Best Model (Stacking),0.04069489091033445,0.3092237442922374,0.8396951170190871
Best Model (Stacking),0.040711989603994254,0.3092237442922374,0.8396951170190871
Best Model (Stacking),0.040711989603994254,0.3095890410958904,0.8396951170190871
Best Model (Stacking),0.040780384378633475,0.3095890410958904,0.8396951170190871
Best Model (Stacking),0.040780384378633475,0.30995433789954335,0.8396951170190871
Best Model (Stacking),0.04079748307229328,0.30995433789954335,0.8396951170190871
Best Model (Stacking),0.04079748307229328,0.31031963470319635,0.8396951170190871
Best Model (Stacking),0.0408829765405923,0.31031963470319635,0.8396951170190871
Best Model (Stacking),0.0408829765405923,0.3105022831050228,0.8396951170190871
Best Model (Stacking),0.040900075234252105,0.3105022831050228,0.8396951170190871
Best Model (Stacking),0.040900075234252105,0.31068493150684934,0.8396951170190871
Best Model (Stacking),0.04098556870255113,0.31068493150684934,0.8396951170190871
Best Model (Stacking),0.04098556870255113,0.3110502283105023,0.8396951170190871
Best Model (Stacking),0.04100266739621093,0.3110502283105023,0.8396951170190871
Best Model (Stacking),0.04100266739621093,0.31141552511415527,0.8396951170190871
Best Model (Stacking),0.041071062170850145,0.31141552511415527,0.8396951170190871
Best Model (Stacking),0.041071062170850145,0.31159817351598174,0.8396951170190871
Best Model (Stacking),0.04108816086450995,0.31159817351598174,0.8396951170190871
Best Model (Stacking),0.04108816086450995,0.31196347031963473,0.8396951170190871
Best Model (Stacking),0.041139456945489365,0.31196347031963473,0.8396951170190871
Best Model (Stacking),0.041139456945489365,0.3121461187214612,0.8396951170190871
Best Model (Stacking),0.041190753026468775,0.3121461187214612,0.8396951170190871
Best Model (Stacking),0.041190753026468775,0.31232876712328766,0.8396951170190871
Best Model (Stacking),0.0412933451884276,0.31232876712328766,0.8396951170190871
Best Model (Stacking),0.0412933451884276,0.31251141552511413,0.8396951170190871
Best Model (Stacking),0.041378838656726626,0.31251141552511413,0.8396951170190871
Best Model (Stacking),0.041378838656726626,0.3128767123287671,0.8396951170190871
Best Model (Stacking),0.04143013473770604,0.3128767123287671,0.8396951170190871
Best Model (Stacking),0.04143013473770604,0.3130593607305936,0.8396951170190871
Best Model (Stacking),0.04151562820600506,0.3130593607305936,0.8396951170190871
Best Model (Stacking),0.04151562820600506,0.3132420091324201,0.8396951170190871
Best Model (Stacking),0.04154982559332467,0.3132420091324201,0.8396951170190871
Best Model (Stacking),0.04154982559332467,0.3134246575342466,0.8396951170190871
Best Model (Stacking),0.04160112167430408,0.3134246575342466,0.8396951170190871
Best Model (Stacking),0.04160112167430408,0.31360730593607306,0.8396951170190871
Best Model (Stacking),0.04163531906162369,0.31360730593607306,0.8396951170190871
Best Model (Stacking),0.04163531906162369,0.3137899543378995,0.8396951170190871
Best Model (Stacking),0.041686615142603106,0.3137899543378995,0.8396951170190871
Best Model (Stacking),0.041686615142603106,0.3141552511415525,0.8396951170190871
Best Model (Stacking),0.04172081252992271,0.3141552511415525,0.8396951170190871
Best Model (Stacking),0.04172081252992271,0.31452054794520545,0.8396951170190871
Best Model (Stacking),0.041737911223582516,0.31452054794520545,0.8396951170190871
Best Model (Stacking),0.041737911223582516,0.314703196347032,0.8396951170190871
Best Model (Stacking),0.04187470077286096,0.314703196347032,0.8396951170190871
Best Model (Stacking),0.04187470077286096,0.31488584474885845,0.8396951170190871
Best Model (Stacking),0.04211408248409822,0.31488584474885845,0.8396951170190871
Best Model (Stacking),0.04211408248409822,0.31525114155251144,0.8396951170190871
Best Model (Stacking),0.042199575952397234,0.31525114155251144,0.8396951170190871
Best Model (Stacking),0.042199575952397234,0.3154337899543379,0.8396951170190871
Best Model (Stacking),0.042216674646057044,0.3154337899543379,0.8396951170190871
Best Model (Stacking),0.042216674646057044,0.3156164383561644,0.8396951170190871
Best Model (Stacking),0.04223377333971685,0.3156164383561644,0.8396951170190871
Best Model (Stacking),0.04223377333971685,0.31579908675799084,0.8396951170190871
Best Model (Stacking),0.04225087203337665,0.31579908675799084,0.8396951170190871
Best Model (Stacking),0.04225087203337665,0.31598173515981737,0.8396951170190871
Best Model (Stacking),0.04235346419533548,0.31598173515981737,0.8396951170190871
Best Model (Stacking),0.04235346419533548,0.31616438356164384,0.8396951170190871
Best Model (Stacking),0.04242185896997469,0.31616438356164384,0.8396951170190871
Best Model (Stacking),0.04242185896997469,0.3163470319634703,0.8396951170190871
Best Model (Stacking),0.04247315505095411,0.3163470319634703,0.8396951170190871
Best Model (Stacking),0.04247315505095411,0.31652968036529683,0.8396951170190871
Best Model (Stacking),0.042627043293892344,0.31652968036529683,0.8396951170190871
Best Model (Stacking),0.042627043293892344,0.3174429223744292,0.8396951170190871
Best Model (Stacking),0.04271253676219137,0.3174429223744292,0.8396951170190871
Best Model (Stacking),0.04271253676219137,0.3176255707762557,0.8396951170190871
Best Model (Stacking),0.04278093153683059,0.3176255707762557,0.8396951170190871
Best Model (Stacking),0.04278093153683059,0.3178082191780822,0.8396951170190871
Best Model (Stacking),0.042866425005129605,0.3178082191780822,0.8396951170190871
Best Model (Stacking),0.042866425005129605,0.3179908675799087,0.8396951170190871
Best Model (Stacking),0.04290062239244922,0.3179908675799087,0.8396951170190871
Best Model (Stacking),0.04290062239244922,0.31817351598173516,0.8396951170190871
Best Model (Stacking),0.042934819779768825,0.31817351598173516,0.8396951170190871
Best Model (Stacking),0.042934819779768825,0.3183561643835616,0.8396951170190871
Best Model (Stacking),0.04296901716708843,0.3183561643835616,0.8396951170190871
Best Model (Stacking),0.04296901716708843,0.31853881278538815,0.8396951170190871
Best Model (Stacking),0.043003214554408045,0.31853881278538815,0.8396951170190871
Best Model (Stacking),0.043003214554408045,0.3189041095890411,0.8396951170190871
Best Model (Stacking),0.04302031324806785,0.3189041095890411,0.8396951170190871
Best Model (Stacking),0.04302031324806785,0.31908675799086755,0.8396951170190871
Best Model (Stacking),0.04307160932904726,0.31908675799086755,0.8396951170190871
Best Model (Stacking),0.04307160932904726,0.3192694063926941,0.8396951170190871
Best Model (Stacking),0.04315710279734628,0.3192694063926941,0.8396951170190871
Best Model (Stacking),0.04315710279734628,0.31945205479452055,0.8396951170190871
Best Model (Stacking),0.043174201491006085,0.31945205479452055,0.8396951170190871
Best Model (Stacking),0.043174201491006085,0.31981735159817354,0.8396951170190871
Best Model (Stacking),0.04319130018466589,0.31981735159817354,0.8396951170190871
Best Model (Stacking),0.04319130018466589,0.32054794520547947,0.8396951170190871
Best Model (Stacking),0.0432083988783257,0.32054794520547947,0.8396951170190871
Best Model (Stacking),0.0432083988783257,0.32073059360730594,0.8396951170190871
Best Model (Stacking),0.0432254975719855,0.32073059360730594,0.8396951170190871
Best Model (Stacking),0.0432254975719855,0.3209132420091324,0.8396951170190871
Best Model (Stacking),0.04325969495930511,0.3209132420091324,0.8396951170190871
Best Model (Stacking),0.04325969495930511,0.32109589041095893,0.8396951170190871
Best Model (Stacking),0.043293892346624716,0.32109589041095893,0.8396951170190871
Best Model (Stacking),0.043293892346624716,0.3212785388127854,0.8396951170190871
Best Model (Stacking),0.04331099104028452,0.3212785388127854,0.8396951170190871
Best Model (Stacking),0.04331099104028452,0.32146118721461187,0.8396951170190871
Best Model (Stacking),0.04332808973394433,0.32146118721461187,0.8396951170190871
Best Model (Stacking),0.04332808973394433,0.32164383561643833,0.8396951170190871
Best Model (Stacking),0.043362287121263936,0.32164383561643833,0.8396951170190871
Best Model (Stacking),0.043362287121263936,0.32182648401826486,0.8396951170190871
Best Model (Stacking),0.04337938581492374,0.32182648401826486,0.8396951170190871
Best Model (Stacking),0.04337938581492374,0.3220091324200913,0.8396951170190871
Best Model (Stacking),0.043533274057861976,0.3220091324200913,0.8396951170190871
Best Model (Stacking),0.043533274057861976,0.3221917808219178,0.8396951170190871
Best Model (Stacking),0.043618767526161,0.3221917808219178,0.8396951170190871
Best Model (Stacking),0.043618767526161,0.32273972602739726,0.8396951170190871
Best Model (Stacking),0.0436358662198208,0.32273972602739726,0.8396951170190871
Best Model (Stacking),0.0436358662198208,0.3229223744292237,0.8396951170190871
Best Model (Stacking),0.04368716230080022,0.3229223744292237,0.8396951170190871
Best Model (Stacking),0.04368716230080022,0.32310502283105025,0.8396951170190871
Best Model (Stacking),0.043721359688119826,0.32310502283105025,0.8396951170190871
Best Model (Stacking),0.043721359688119826,0.3232876712328767,0.8396951170190871
Best Model (Stacking),0.04375555707543944,0.3232876712328767,0.8396951170190871
Best Model (Stacking),0.04375555707543944,0.32365296803652965,0.8396951170190871
Best Model (Stacking),0.04392654401203748,0.32365296803652965,0.8396951170190871
Best Model (Stacking),0.04392654401203748,0.3238356164383562,0.8396951170190871
Best Model (Stacking),0.04394364270569728,0.3238356164383562,0.8396951170190871
Best Model (Stacking),0.04394364270569728,0.32438356164383564,0.8396951170190871
Best Model (Stacking),0.04402913617399631,0.32438356164383564,0.8396951170190871
Best Model (Stacking),0.04402913617399631,0.32493150684931504,0.8396951170190871
Best Model (Stacking),0.044063333561315914,0.32493150684931504,0.8396951170190871
Best Model (Stacking),0.044063333561315914,0.32529680365296804,0.8396951170190871
Best Model (Stacking),0.04409753094863553,0.32529680365296804,0.8396951170190871
Best Model (Stacking),0.04409753094863553,0.32602739726027397,0.8396951170190871
Best Model (Stacking),0.04416592572327474,0.32602739726027397,0.8396951170190871
Best Model (Stacking),0.04416592572327474,0.3265753424657534,0.8396951170190871
Best Model (Stacking),0.044200123110594354,0.3265753424657534,0.8396951170190871
Best Model (Stacking),0.044200123110594354,0.3267579908675799,0.8396951170190871
Best Model (Stacking),0.04421722180425416,0.3267579908675799,0.8396951170190871
Best Model (Stacking),0.04421722180425416,0.3271232876712329,0.8396951170190871
Best Model (Stacking),0.044302715272553174,0.3271232876712329,0.8396951170190871
Best Model (Stacking),0.044302715272553174,0.32730593607305936,0.8396951170190871
Best Model (Stacking),0.044319813966212984,0.32730593607305936,0.8396951170190871
Best Model (Stacking),0.044319813966212984,0.3274885844748858,0.8396951170190871
Best Model (Stacking),0.04433691265987279,0.3274885844748858,0.8396951170190871
Best Model (Stacking),0.04433691265987279,0.32767123287671235,0.8396951170190871
Best Model (Stacking),0.0443882087408522,0.32767123287671235,0.8396951170190871
Best Model (Stacking),0.0443882087408522,0.3278538812785388,0.8396951170190871
Best Model (Stacking),0.044405307434512,0.3278538812785388,0.8396951170190871
Best Model (Stacking),0.044405307434512,0.3280365296803653,0.8396951170190871
Best Model (Stacking),0.04447370220915122,0.3280365296803653,0.8396951170190871
Best Model (Stacking),0.04447370220915122,0.32821917808219175,0.8396951170190871
Best Model (Stacking),0.04454209698379044,0.32821917808219175,0.8396951170190871
Best Model (Stacking),0.04454209698379044,0.3284018264840183,0.8396951170190871
Best Model (Stacking),0.044559195677450245,0.3284018264840183,0.8396951170190871
Best Model (Stacking),0.044559195677450245,0.32858447488584475,0.8396951170190871
Best Model (Stacking),0.04464468914574927,0.32858447488584475,0.8396951170190871
Best Model (Stacking),0.04464468914574927,0.3287671232876712,0.8396951170190871
Best Model (Stacking),0.04466178783940907,0.3287671232876712,0.8396951170190871
Best Model (Stacking),0.04466178783940907,0.32894977168949774,0.8396951170190871
Best Model (Stacking),0.04469598522672868,0.32894977168949774,0.8396951170190871
Best Model (Stacking),0.04469598522672868,0.3291324200913242,0.8396951170190871
Best Model (Stacking),0.04471308392038848,0.3291324200913242,0.8396951170190871
Best Model (Stacking),0.04471308392038848,0.32949771689497714,0.8396951170190871
Best Model (Stacking),0.04483277477600711,0.32949771689497714,0.8396951170190871
Best Model (Stacking),0.04483277477600711,0.32968036529680367,0.8396951170190871
Best Model (Stacking),0.044849873469666915,0.32968036529680367,0.8396951170190871
Best Model (Stacking),0.044849873469666915,0.3300456621004566,0.8396951170190871
Best Model (Stacking),0.04493536693796594,0.3300456621004566,0.8396951170190871
Best Model (Stacking),0.04493536693796594,0.33022831050228313,0.8396951170190871
Best Model (Stacking),0.044969564325285545,0.33022831050228313,0.8396951170190871
Best Model (Stacking),0.044969564325285545,0.33095890410958906,0.8396951170190871
Best Model (Stacking),0.044986663018945355,0.33095890410958906,0.8396951170190871
Best Model (Stacking),0.044986663018945355,0.3311415525114155,0.8396951170190871
Best Model (Stacking),0.04508925518090418,0.3311415525114155,0.8396951170190871
Best Model (Stacking),0.04508925518090418,0.331324200913242,0.8396951170190871
Best Model (Stacking),0.04512345256822379,0.331324200913242,0.8396951170190871
Best Model (Stacking),0.04512345256822379,0.3315068493150685,0.8396951170190871
Best Model (Stacking),0.04526024211750222,0.3315068493150685,0.8396951170190871
Best Model (Stacking),0.04526024211750222,0.33223744292237445,0.8396951170190871
Best Model (Stacking),0.04531153819848164,0.33223744292237445,0.8396951170190871
Best Model (Stacking),0.04531153819848164,0.3324200913242009,0.8396951170190871
Best Model (Stacking),0.045345735585801246,0.3324200913242009,0.8396951170190871
Best Model (Stacking),0.045345735585801246,0.3326027397260274,0.8396951170190871
Best Model (Stacking),0.045397031666780656,0.3326027397260274,0.8396951170190871
Best Model (Stacking),0.045397031666780656,0.33278538812785385,0.8396951170190871
Best Model (Stacking),0.04543122905410027,0.33278538812785385,0.8396951170190871
Best Model (Stacking),0.04543122905410027,0.3329680365296804,0.8396951170190871
Best Model (Stacking),0.04544832774776007,0.3329680365296804,0.8396951170190871
Best Model (Stacking),0.04544832774776007,0.33315068493150685,0.8396951170190871
Best Model (Stacking),0.04548252513507968,0.33315068493150685,0.8396951170190871
Best Model (Stacking),0.04548252513507968,0.3333333333333333,0.8396951170190871
Best Model (Stacking),0.0455509199097189,0.3333333333333333,0.8396951170190871
Best Model (Stacking),0.0455509199097189,0.33351598173515984,0.8396951170190871
Best Model (Stacking),0.04567061076533753,0.33351598173515984,0.8396951170190871
Best Model (Stacking),0.04567061076533753,0.3336986301369863,0.8396951170190871
Best Model (Stacking),0.04568770945899733,0.3336986301369863,0.8396951170190871
Best Model (Stacking),0.04568770945899733,0.3338812785388128,0.8396951170190871
Best Model (Stacking),0.04577320292729636,0.3338812785388128,0.8396951170190871
Best Model (Stacking),0.04577320292729636,0.33406392694063924,0.8396951170190871
Best Model (Stacking),0.04580740031461596,0.33406392694063924,0.8396951170190871
Best Model (Stacking),0.04580740031461596,0.33424657534246577,0.8396951170190871
Best Model (Stacking),0.04584159770193557,0.33424657534246577,0.8396951170190871
Best Model (Stacking),0.04584159770193557,0.33442922374429224,0.8396951170190871
Best Model (Stacking),0.04597838725121401,0.33442922374429224,0.8396951170190871
Best Model (Stacking),0.04597838725121401,0.33479452054794523,0.8396951170190871
Best Model (Stacking),0.04602968333219342,0.33479452054794523,0.8396951170190871
Best Model (Stacking),0.04602968333219342,0.3349771689497717,0.8396951170190871
Best Model (Stacking),0.04606388071951303,0.3349771689497717,0.8396951170190871
Best Model (Stacking),0.04606388071951303,0.33515981735159817,0.8396951170190871
Best Model (Stacking),0.04608097941317283,0.33515981735159817,0.8396951170190871
Best Model (Stacking),0.04608097941317283,0.33534246575342463,0.8396951170190871
Best Model (Stacking),0.046234867656111074,0.33534246575342463,0.8396951170190871
Best Model (Stacking),0.046234867656111074,0.33552511415525116,0.8396951170190871
Best Model (Stacking),0.04625196634977088,0.33552511415525116,0.8396951170190871
Best Model (Stacking),0.04625196634977088,0.3357077625570776,0.8396951170190871
Best Model (Stacking),0.04626906504343068,0.3357077625570776,0.8396951170190871
Best Model (Stacking),0.04626906504343068,0.3360730593607306,0.8396951170190871
Best Model (Stacking),0.0463203611244101,0.3360730593607306,0.8396951170190871
Best Model (Stacking),0.0463203611244101,0.3362557077625571,0.8396951170190871
Best Model (Stacking),0.046354558511729704,0.3362557077625571,0.8396951170190871
Best Model (Stacking),0.046354558511729704,0.33643835616438356,0.8396951170190871
Best Model (Stacking),0.04638875589904931,0.33643835616438356,0.8396951170190871
Best Model (Stacking),0.04638875589904931,0.33662100456621,0.8396951170190871
Best Model (Stacking),0.04655974283564736,0.33662100456621,0.8396951170190871
Best Model (Stacking),0.04655974283564736,0.33680365296803655,0.8396951170190871
Best Model (Stacking),0.04657684152930716,0.33680365296803655,0.8396951170190871
Best Model (Stacking),0.04657684152930716,0.3371689497716895,0.8396951170190871
Best Model (Stacking),0.0467478284659052,0.3371689497716895,0.8396951170190871
Best Model (Stacking),0.0467478284659052,0.33735159817351595,0.8396951170190871
Best Model (Stacking),0.04686751932152384,0.33735159817351595,0.8396951170190871
Best Model (Stacking),0.04686751932152384,0.3375342465753425,0.8396951170190871
Best Model (Stacking),0.04688461801518364,0.3375342465753425,0.8396951170190871
Best Model (Stacking),0.04688461801518364,0.33771689497716895,0.8396951170190871
Best Model (Stacking),0.04691881540250325,0.33771689497716895,0.8396951170190871
Best Model (Stacking),0.04691881540250325,0.3378995433789954,0.8396951170190871
Best Model (Stacking),0.04698721017714247,0.3378995433789954,0.8396951170190871
Best Model (Stacking),0.04698721017714247,0.33808219178082194,0.8396951170190871
Best Model (Stacking),0.047021407564462075,0.33808219178082194,0.8396951170190871
Best Model (Stacking),0.047021407564462075,0.33863013698630134,0.8396951170190871
Best Model (Stacking),0.04715819711374051,0.33863013698630134,0.8396951170190871
Best Model (Stacking),0.04715819711374051,0.33881278538812787,0.8396951170190871
Best Model (Stacking),0.04717529580740031,0.33881278538812787,0.8396951170190871
Best Model (Stacking),0.04717529580740031,0.33899543378995434,0.8396951170190871
Best Model (Stacking),0.047260789275699336,0.33899543378995434,0.8396951170190871
Best Model (Stacking),0.047260789275699336,0.3391780821917808,0.8396951170190871
Best Model (Stacking),0.04736338143765816,0.3391780821917808,0.8396951170190871
Best Model (Stacking),0.04736338143765816,0.33936073059360733,0.8396951170190871
Best Model (Stacking),0.04739757882497777,0.33936073059360733,0.8396951170190871
Best Model (Stacking),0.04739757882497777,0.33990867579908673,0.8396951170190871
Best Model (Stacking),0.04758566445523562,0.33990867579908673,0.8396951170190871
Best Model (Stacking),0.04758566445523562,0.3402739726027397,0.8396951170190871
Best Model (Stacking),0.04765405922987484,0.3402739726027397,0.8396951170190871
Best Model (Stacking),0.04765405922987484,0.3404566210045662,0.8396951170190871
Best Model (Stacking),0.04767115792353464,0.3404566210045662,0.8396951170190871
Best Model (Stacking),0.04767115792353464,0.3406392694063927,0.8396951170190871
Best Model (Stacking),0.04768825661719445,0.3406392694063927,0.8396951170190871
Best Model (Stacking),0.04768825661719445,0.3408219178082192,0.8396951170190871
Best Model (Stacking),0.04775665139183367,0.3408219178082192,0.8396951170190871
Best Model (Stacking),0.04775665139183367,0.3411872146118721,0.8396951170190871
Best Model (Stacking),0.04782504616647288,0.3411872146118721,0.8396951170190871
Best Model (Stacking),0.04782504616647288,0.34136986301369865,0.8396951170190871
Best Model (Stacking),0.047842144860132683,0.34136986301369865,0.8396951170190871
Best Model (Stacking),0.047842144860132683,0.3415525114155251,0.8396951170190871
Best Model (Stacking),0.04792763832843171,0.3415525114155251,0.8396951170190871
Best Model (Stacking),0.04792763832843171,0.3417351598173516,0.8396951170190871
Best Model (Stacking),0.047978934409411124,0.3417351598173516,0.8396951170190871
Best Model (Stacking),0.047978934409411124,0.3428310502283105,0.8396951170190871
Best Model (Stacking),0.04804732918405034,0.3428310502283105,0.8396951170190871
Best Model (Stacking),0.04804732918405034,0.343013698630137,0.8396951170190871
Best Model (Stacking),0.04808152657136995,0.343013698630137,0.8396951170190871
Best Model (Stacking),0.04808152657136995,0.34337899543378997,0.8396951170190871
Best Model (Stacking),0.04813282265234936,0.34337899543378997,0.8396951170190871
Best Model (Stacking),0.04813282265234936,0.34356164383561644,0.8396951170190871
Best Model (Stacking),0.048149921346009164,0.34356164383561644,0.8396951170190871
Best Model (Stacking),0.048149921346009164,0.3437442922374429,0.8396951170190871
Best Model (Stacking),0.04820121742698858,0.3437442922374429,0.8396951170190871
Best Model (Stacking),0.04820121742698858,0.34392694063926943,0.8396951170190871
Best Model (Stacking),0.048218316120648384,0.34392694063926943,0.8396951170190871
Best Model (Stacking),0.048218316120648384,0.3441095890410959,0.8396951170190871
Best Model (Stacking),0.04832090828260721,0.3441095890410959,0.8396951170190871
Best Model (Stacking),0.04832090828260721,0.34429223744292237,0.8396951170190871
Best Model (Stacking),0.04840640175090623,0.34429223744292237,0.8396951170190871
Best Model (Stacking),0.04840640175090623,0.34465753424657536,0.8396951170190871
Best Model (Stacking),0.048508993912865055,0.34465753424657536,0.8396951170190871
